node,index,x,y,paper_id,title
1788,1788,32.23679520216701,-16.755266705388394,2501.18228v1,Inverse source problem of sub-diffusion of variable exponent
1789,1789,-193.81808167386194,188.70073014202399,2501.18065v1,High order-accurate solution of scattering integral equations with unbounded solutions at corners
1790,1790,-165.9803680488492,-144.42522899836968,2501.18035v1,"Collect, Commit, Expand: Efficient CPQR-Based Column Selection for Extremely Wide Matrices"
1791,1791,-94.97110506207923,564.6460294073898,2501.18013v1,A comprehensive numerical investigation of a coupled mathematical model of neuronal excitability
1792,1792,-206.69516193516867,211.22831677953747,2501.17967v1,"A fully adaptive, high-order, fast Poisson solver for complex two-dimensional geometries"
1793,1793,81.13818731250703,-65.25955048513423,2501.17956v3,The Numerical Approximation of Caputo Fractional Derivative of Higher Orders Using A Shifted Gegenbauer Pseudospectral Method: Two-Point Boundary Value Problems of the Bagley Torvik Type Case Study
1794,1794,-339.55860419623247,318.26773905666295,2501.17853v1,Enriched Immersed Finite Element and Isogeometric Analysis -- Algorithms and Data Structures
1795,1795,-648.5156796732947,1245.6187989000487,2501.17754v1,Analysis of the navigation of magnetic microrobots through cerebral bifurcations
1796,1796,-353.6396065779348,-190.36975494537887,2501.17696v1,An efficient algorithm for the minimal least squares solution of linear system with indefinite symmetric matrices
1797,1797,-183.5872228208786,-200.35427871151654,2501.17656v1,H2-MG: A multigrid method for hierarchical rank structured matrices
1798,1798,-49.77839935940858,201.98850176480363,2501.17590v1,High Order Extrapolation Techniques for WENO Finite-Difference Schemes Applied to NACA Airfoil Profiles
1799,1799,-51.52735250564328,-59.08616866289151,2502.07798v1,High Order in Space and Time Schemes Through an Approximate Lax-Wendroff Procedure
1800,1800,-103.44903765509672,141.24141372526708,2501.17478v1,Approximate Taylor methods for ODEs
1801,1801,-207.73490095145732,486.42318067084426,2501.17438v1,Unfitted finite element interpolated neural networks
1802,1802,33.14877283998386,76.60398142559656,2501.17390v1,Fractional coupled Halanay inequality and its applications
1803,1803,89.72309621621568,261.45918555586155,2501.17301v1,Moment-based adaptive time integration for thermal radiation transport
1804,1804,418.9658030642729,273.195346195144,2501.17143v2,Approximation of High-Dimensional Gibbs Distributions with Functional Hierarchical Tensors
1805,1805,-301.0417834235553,-333.1382947693446,2501.17122v2,Convergence of two-timescale gradient descent ascent dynamics: finite-dimensional and mean-field perspectives
1806,1806,-44.439698724767,371.32983026352565,2501.17110v2,Solving Roughly Forced Nonlinear PDEs via Misspecified Kernel Methods and Neural Networks
1807,1807,-93.81781968938255,167.00871672488324,2501.17108v1,An Approximate Lax-Wendroff-Type Procedure for High Order Accurate Schemes for Hyperbolic Conservation Laws
1808,1808,-106.39461831571853,292.51880276966324,2501.17106v1,High Order Weighted Extrapolation for Boundary Conditions for Finite Difference Methods on Complex Domains with Cartesian Meshes
1809,1809,-21.27399842134414,256.5421695206104,2501.17103v1,High Order Boundary Extrapolation Technique for Finite Difference Methods on Complex Domains with Cartesian Meshes
1810,1810,202.29412762381867,94.4217186952343,2501.17019v1,Adaptive multipliers for extrapolation in frequency
1811,1811,-318.08664486513516,151.0302737090574,2501.16991v1,Time-splitting methods for the cold-plasma model using Finite Element Exterior Calculus
1812,1812,-382.6104053467292,636.601378836012,2501.16968v1,AT1 fourth-order isogeometric phase-field modeling of brittle fracture
1813,1813,-760.0465144596336,1213.4440159836895,2502.07797v2,A combined Lax-Wendroff/interpolation approach with finite element method for a three-dimensional system of tectonic deformation model: application to landslides in Cameroon
1814,1814,-107.27418920042074,55.771678798827125,2501.16913v1,Stochastic multisymplectic PDEs and their structure-preserving numerical methods
1815,1815,-166.72209609233306,231.51771435158454,2501.16895v1,Scalable higher-order nonlinear solvers via higher-order automatic differentiation
1816,1816,-351.81791489454594,283.29697948557833,2501.16882v1,Hybridized Augmented Lagrangian Methods for Contact Problems
1817,1817,-309.10901846491583,4.566290448762118,2501.16876v1,Finding the nearest $Ω$-stable pencil with Riemannian optimization
1818,1818,-548.9713796045637,-1224.9380530629724,2501.16850v1,Guaranteed upper bounds for iteration errors and modified Kacanov schemes via discrete duality
1819,1819,265.0315528923788,12.427475269512334,2501.16696v1,Fourier Analysis of Finite Difference Schemes for the Helmholtz Equation: Sharp Estimates and Relative Errors
1820,1820,-366.06944258335926,312.2563178821037,2501.16660v1,A structure-preserving parametric finite element method with optimal energy stability condition for anisotropic surface diffusion
1821,1821,-387.47762015587244,289.07588018304153,2501.16594v1,Gradient-penalty stabilization of sharp and diffuse interface formulations in unfitted Nitsche finite element methods
1822,1822,-220.62620619561406,2.093926475579627,2501.16578v1,Comparison theorems for the minimum eigenvalue of a random positive-semidefinite matrix
1823,1823,-405.6352103352533,102.89043692994589,2501.16529v1,An artificial viscosity approach to high order entropy stable discontinuous Galerkin methods
1824,1824,-180.09910043484473,220.14672757851423,2501.16248v1,Nodal AMG Coarsening and Interpolation for PDE Systems
1825,1825,-790.4929650347524,-886.2882173130836,2501.16194v1,3D image based stochastic micro-structure modelling of foams for simulating elasticity
1826,1826,221.28671701168588,29.21123859150243,2501.16116v1,Uniform Poincaré inequalities for the discrete de Rham complex of differential forms
1827,1827,-716.2067584065401,244.390299736092,2501.16115v1,The Lax-Friedrichs method in one-dimensional hemodynamics
1828,1828,-1152.183706760467,-719.0576662450469,2501.16099v1,An Air-Gap Element for the Isogeometric Space-Time-Simulation of Electric Machines
1829,1829,-135.534630992205,22.2590576789483,2501.16096v3,A New Approach for Fourier Extension Based on Weighted Generalized Inverse
1830,1830,-290.3593979134473,324.80287885006885,2502.07795v1,Stabilizer-free Weak Galerkin Methods for Quad-Curl Problems on polyhedral Meshes without Convexity Assumptions
1831,1831,155.93784486106318,350.1286823068211,2501.16055v1,Random Reshuffling for Stochastic Gradient Langevin Dynamics
1832,1832,2.8042233159901357,530.105151017084,2501.15987v1,MultiPDENet: PDE-embedded Learning with Multi-time-stepping for Accelerated Flow Simulation
1833,1833,96.12095891127876,102.38347265273475,2501.15976v2,Two-level hybrid Schwarz preconditioners with piecewise-polynomial coarse spaces for the high-frequency Helmholtz equation
1834,1834,-676.1337522135153,-466.5309878944857,2501.15967v1,Multi-fidelity and multi-level Monte Carlo methods for kinetic models of traffic flow
1835,1835,-314.80266171962165,162.9124204217752,2501.15959v1,Kinematically incompatible Föppl-von Kármán plates: analysis and numerics
1836,1836,-407.4483936448863,314.46654164875224,2501.15954v1,Pressure robust finite element discretizations of the nonlinear Stokes equations
1837,1837,349.9236395769839,502.57000321120466,2501.15943v1,Integral Transform Solution of Random Coupled Parabolic Partial Differential Models
1838,1838,-134.36689067857742,404.3105839941389,2501.15887v1,A monotonicity-based globalization of the level-set method for inclusion detection
1839,1839,82.14014086564856,416.6271705554762,2501.15646v1,Mathematical analysis of the gradients in deep learning
1840,1840,-70.9760797862591,114.32425387293543,2501.15527v1,Randomised Euler-Maruyama method for SDEs with Hölder continuous drift coefficient
1841,1841,-687.0005495293418,228.1855724840826,2501.15335v2,A numerical scheme for a multi-scale model of thrombus in arteries
1842,1842,-1018.8641413631777,-80.32577657558913,2501.15333v3,Convexification With Viscosity Term for an Inverse Problem of Tikhonov
1843,1843,-108.50583231156394,291.3643766687145,2501.15331v1,$L_2$-approximation using median lattice algorithms
1844,1844,-223.9054652277947,409.4363291708942,2501.15314v1,The immersed boundary method: an accelerated SIMPLE approach for moving bodies
1845,1845,359.9203623022913,197.0829533907589,2502.00037v1,Super Quantum Mechanics
1846,1846,-438.2768322163722,163.63895603757777,2501.15292v1,Parameter-Robust Preconditioners for A Four-Field Thermo-Poroelasticity Model
1847,1847,-131.44103835176188,457.4781320020783,2501.15186v1,An Iterative Deep Ritz Method for Monotone Elliptic Problems
1848,1848,-292.3194585692229,355.78677538089045,2501.15168v1,Stabilization-Free H(curl) and H(div)-Conforming Virtual Element Method
1849,1849,11.856228164816685,228.08452846009118,2501.15152v1,Uniform-in-time error estimate of random batch method with replacement for the Cucker-Smale model
1850,1850,24.239487719720962,-193.23538704903396,2501.15126v1,Fully-Automated Code Generation for Efficient Computation of Sparse Matrix Permanents on GPUs
1851,1851,-53.09185967859317,477.6992655426542,2501.15066v1,Discovering Dynamics with Kolmogorov Arnold Networks: Linear Multistep Method-Based Algorithms and Error Estimation
1852,1852,-277.2537027061119,-149.8289585903659,2501.15036v1,Efficient numerical methods for computing stationary states of spherical Landau-Brazovskii model
1853,1853,14.322740586895257,358.64261749306615,2501.14930v1,Moving-Boundary Port-Hamiltonian Systems
1854,1854,213.89141363510288,563.2765380920812,2501.14911v1,Goal-Oriented Real-Time Bayesian Inference for Linear Autonomous Dynamical Systems With Application to Digital Twins for Tsunami Early Warning
1855,1855,667.2642850247669,682.9350180131261,2501.14895v1,"Data assimilation in 2D nonlinear coupled sound and heat flow, using a stabilized explicit finite difference scheme marched backward in time"
1856,1856,618.4218481764858,246.34794551207426,2502.19420v1,"Linnik point spread functions, time-reversed logarithmic diffusion equations, and blind deconvolution of electron microscope imagery"
1857,1857,-276.03998554672347,-209.05986686251214,2501.14874v1,"Blocking structures, approximation, and preconditioning"
1858,1858,-151.7982492766744,412.6898699327309,2501.14870v1,Multi-Fidelity Machine Learning Applied to Steady Fluid Flows
1859,1859,-281.9873378407297,188.717924166689,2501.14715v1,Equal order stabilized finite elements with Nitsche for stationary Navier-Stokes problem with slip boundary conditions : a priori and a posteriori error analysis
1860,1860,210.6318424907051,168.2542610518721,2501.14857v1,Image resizing by neural network operators and their convergence rate with respect to the $L^p$-norm and the dissimilarity index defined through the continuous SSIM
1861,1861,-163.3611293227616,658.4168743465648,2501.14704v2,Stroke classification using Virtual Hybrid Edge Detection from in silico electrical impedance tomography data
1862,1862,-271.9623812989503,217.55889149722736,2501.14699v1,Acceleration of RANS Solver Convergence via Initialization with Wake Extension Models
1863,1863,100.30623365662346,512.1503559574383,2501.14636v1,A Paired Autoencoder Framework for Inverse Problems via Bayes Risk Minimization
1864,1864,-38.63235387907296,288.10440414574873,2501.14608v1,A general correction for numerical integration rules over piece-wise continuous functions
1865,1865,-375.3995308424387,430.69461715273513,2501.14599v1,FIAT: enabling classical and modern macroelements
1866,1866,376.4326169678796,-443.669325544583,2501.14598v2,Type-Based Approaches to Rounding Error Analysis
1867,1867,56.41666700218431,196.48699731722544,2501.14591v1,Approximation of Set-Valued Functions with images sets in $\mathbb{R}^d$
1868,1868,422.3621727095274,-474.39920793569803,2501.14550v1,Bean: A Language for Backward Error Analysis
1869,1869,-63.93830458490748,90.2402597215328,2501.14536v1,Integrating Moving Least Squares with non-linear WENO method: A novel Partition of Unity approach in 1D
1870,1870,126.59563985114208,174.49003799392239,2501.14527v1,Diffusive transport on the real line: semi-contractive gradient flows and their discretization
